A1PP;A1Blok;A1Condition;A1timestamp;A1SnMouseAct;A1SnLeftClicked;A1SnRightClicked;A1SnDoubleClicked;A1SnWheel;A1SnDragged;A1SnMouseDistance;A1SnKeyStrokes;A1SnChars;A1SnSpecialKeys;A1SnDirectionKeys;A1SnErrorKeys;A1SnShortcutKeys;A1SnSpaces;A1SnAppChange;A1SnTabfocusChange;A2Blok;A2Condition;A2SnMouseAct;A2SnLeftClicked;A2SnRightClicked;A2SnDoubleClicked;A2SnWheel;A2SnDragged;A2SnMouseDistance;A2SnMouseDistance;A2SnKeyStrokes;A2SnChars;A2SnSpecialKeys;A2SnDirectionKeys;A2SnErrorKeys;A2SnShortcutKeys;A2SnSpaces;A2SnAppChange;A2SnTabfocusChange;B1Blok;B1Condition;B1Squality;B1Sneutral;B1Shappy;B1Ssad;B1Sangry;B1Ssurprised;B1Sscared;B1Sdisgusted;B1Svalence;B1SyHeadOrientation;B1SxHeadOrientation;B1SzHeadOrientation;B1SmouthOpen;B1SleftEyeClosed;B1SrightEyeClosed;B1SleftEyebrowLowered;B1SleftEyebrowRaised;B1SrightEyebrowLowered;B1SrightEyebrowRaised;B1SgazeDirectionForward;B1SgazeDirectionLeft;B1SgazeDirectionRight;B1SAu01_InnerBrowRaiser;B1SAu02_OuterBrowRaiser;B1SAu04_BrowLowerer;B1SAu05_UpperLidRaiser;B1SAu06_CheekRaiser;B1SAu07_LidTightener;B1SAu09_NoseWrinkler;B1SAu10_UpperLipRaiser;B1SAu12_LipCornerPuller;B1SAu14_Dimpler;B1SAu15_LipCornerDepressor;B1SAu17_ChinRaiser;B1SAu20_LipStretcher;B1SAu23_LipTightener;B1SAu24_LipPressor;B1SAu25_LipsPart;B1SAu26_JawDrop;B1SAu27_MouthStretch;B1SAu43_EyesClosed;B2C;B2Squality;B2Sneutral;B2Shappy;B2Ssad;B2Sangry;B2Ssurprised;B2Sscared;B2Sdisgusted;B2Svalence;B2SyHeadOrientation;B2SxHeadOrientation;B2SzHeadOrientation;B2SmouthOpen;B2SleftEyeClosed;B2SrightEyeClosed;B2SleftEyebrowLowered;B2SleftEyebrowRaised;B2SrightEyebrowLowered;B2SrightEyebrowRaised;B2SgazeDirectionForward;B2SgazeDirectionLeft;B2SgazeDirectionRight;B2SAu01_InnerBrowRaiser;B2SAu02_OuterBrowRaiser;B2SAu04_BrowLowerer;B2SAu05_UpperLidRaiser;B2SAu06_CheekRaiser;B2SAu07_LidTightener;B2SAu09_NoseWrinkler;B2SAu10_UpperLipRaiser;B2SAu12_LipCornerPuller;B2SAu14_Dimpler;B2SAu15_LipCornerDepressor;B2SAu17_ChinRaiser;B2SAu20_LipStretcher;B2SAu23_LipTightener;B2SAu24_LipPressor;B2SAu25_LipsPart;B2SAu26_JawDrop;B2SAu27_MouthStretch;B2SAu43_EyesClosed;DC;DCondition;DHR;DRMSSD;DSCL
PP14;1;N;20121010T132700000;7;6;0;1;0;0;45.637.195.006.475.600;126;63;63;0;30;1;16;3;2;0;N;7;6;0;1;0;0;4,56E+16;45637;126;63;63;0;30;1;16;3;2;1;N;0,917364;0,786262;0,002611;0,013901;0,086552;0,084976;0,000146;0,046325;-0,092732;-8,304896;-1,556849;-2,976213;0,214286;0,077381;0,071429;0,547619;0;0,732143;0;0,654762;0,095238;0,089286;0;0,238095;1,279762;0;0,071429;0,720238;1,035714;0,154762;0;0,202381;0,404762;0,77381;0,196429;0,125;0;0,607143;0,613095;0;0,297619;1;0,917364018;0,786262185;0,002611006;0,013900644;0,086552245;0,084975786;0,000146;0,046324571;-0,092731767;-8,304895501;-1,556849106;-2,976213015;0,214285714;0,077380952;0,071428571;0,547619048;0;0,732142857;0;0,654761905;0,095238095;0,089285714;0;0,238095238;1,279761905;0;0,071428571;0,720238095;1,035714286;0,154761905;0;0,202380952;0,404761905;0,773809524;0,196428571;0,125;0;0,607142857;0,613095238;0;0,297619048;1;N;89;0.023894;107159811
PP17;1;N;20121017T135400000;10;7;0;0;1;1;7.159.570.444.938.820;109;39;70;42;2;0;10;4;0;0;N;10;7;0;0;1;1;7,16E+15;7160;109;39;70;42;2;0;10;4;0;1;N;0,93811;0,748639;0,001967;0,116335;0,011869;0,047589;0,000875;0,006698;-0,11794;-18,715492;-1,117973;-2,871177;0,146444;0,125523;0,050209;0,531381;0,083682;0,945607;0;0,832636;0;0,025105;0;0,062762;0,866109;0;0;1,175732;0;0,008368;0;0;0,129707;0,004184;0;0,004184;0;0,313808;0,09205;0,121339;0,112971;1;0,938109982;0,748639407;0,001966543;0,116334822;0,011868759;0,047589386;0,000875;0,006697516;-0,117939775;-18,71549156;-1,117972737;-2,87117651;0,146443515;0,125523013;0,050209205;0,531380753;0,083682008;0,945606695;0;0,832635983;0;0,025104603;0;0,062761506;0,866108787;0;0;1,175732218;0;0,008368201;0;0;0,129707113;0,0041841;0;0,0041841;0;0,313807531;0,092050209;0,121338912;0,112970711;1;N;89;0.036613;235845225
PP24;1;R;20121105T132300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,950011843;0,939419298;0,007566527;0,004190179;0,056531525;0,010388726;0,0000183;0,000428;-0,04897421;-16,64336701;-3,317297821;-3,444562583;0,004166667;0;0;0,045833333;0;0,004166667;0;0,9875;0;0;0;0;0;0;0;0;0;0;0;0,125;0;0;0;0;0;0,004166667;0;0;0;1;0,950011843;0,939419298;0,007566527;0,004190179;0,056531525;0,010388726;0,0000183;0,000428;-0,04897421;-16,64336701;-3,317297821;-3,444562583;0,004166667;0;0;0,045833333;0;0,004166667;0;0,9875;0;0;0;0;0;0;0;0;0;0;0;0,125;0;0;0;0;0;0,004166667;0;0;0;1;R;89;0.090379;305615452
PP16;1;N;20121015T134200000;9;4;0;0;5;0;6.979.211.955.249.640;5;0;5;0;4;0;0;3;2;0;N;9;4;0;0;5;0;6,98E+15;6979;5;0;5;0;4;0;0;3;2;1;N;0,7447;0,596823;0,002752;0,185561;0,042799;0,00513;0,00011;0,001665;-0,182868;-10,005355;-4,383324;-4,1033;0,166667;0,666667;0,5;0,5;0;0;0;0,333333;0;0,166667;0;0,666667;0;0;0,166667;0,666667;0;0,5;0;0;0,166667;0,666667;0;0;0,166667;0,333333;0;0;1,5;1;0,744699583;0,596822867;0,002752259;0,185561223;0,042799314;0,005130113;0,00011;0,001664536;-0,182868268;-10,00535467;-4,383323667;-4,10329995;0,166666667;0,666666667;0,5;0,5;0;0;0;0,333333333;0;0,166666667;0;0,666666667;0;0;0,166666667;0,666666667;0;0,5;0;0;0,166666667;0,666666667;0;0;0,166666667;0,333333333;0;0;1,5;1;N;90;0.046238;63948835
PP16;1;N;20121015T135000000;25;10;1;0;2;6;1.740.310.327.683.940;16;3;13;0;7;1;2;4;0;0;N;25;10;1;0;2;6;1,74E+15;1740;16;3;13;0;7;1;2;4;0;1;N;0,811873;0,406963;0,051849;0,134532;0,011592;0,003868;0,000246;0,116133;-0,150638;-5,501202;-4,720376;-4,951051;0,040698;0,354651;0,273256;0,296512;0,02907;0,05814;0,081395;0,738372;0,023256;0,063953;0;0;0,767442;0,011628;1,52907;0,668605;0,063953;2,25;0;0;0,69186;0,034884;0,017442;0;0,872093;0,063953;0;0;0,889535;1;0,811872874;0,406963135;0,051849263;0,134531737;0,011591695;0,003867619;0,000246;0,116132902;-0,150638242;-5,501201973;-4,720375721;-4,951051296;0,040697674;0,354651163;0,273255814;0,296511628;0,029069767;0,058139535;0,081395349;0,738372093;0,023255814;0,063953488;0;0;0,76744186;0,011627907;1,529069767;0,668604651;0,063953488;2,25;0;0;0,691860465;0,034883721;0,01744186;0;0,872093023;0,063953488;0;0;0,889534884;1;N;90;0.05855;80246579
PP16;1;R;20121015T132700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,829974;0,614664;0,006043;0,0808;0,006607;0,007098;0,000478;0,011011;-0,075266;-10,417613;-3,907446;-2,506761;0;0,144578;0,542169;0,060241;0,289157;0,578313;0,216867;0,831325;0,012048;0,012048;0,626506;0,036145;1,783133;0;0,060241;0,156627;0,289157;0,807229;0;0;0,192771;0,036145;0;0;0,024096;0;0;0;0,180723;1;0,829974094;0,614663531;0,006042686;0,080800174;0,006607277;0,007098026;0,000478;0,011011089;-0,075266124;-10,41761341;-3,907445651;-2,506760739;0;0,144578313;0,542168675;0,060240964;0,289156627;0,578313253;0,21686747;0,831325301;0,012048193;0,012048193;0,626506024;0,036144578;1,78313253;0;0,060240964;0,156626506;0,289156627;0,807228916;0;0;0,192771084;0,036144578;0;0;0,024096386;0;0;0;0,180722892;1;R;90;0.037328;5325268
PP16;1;N;20121015T134400000;4;4;0;0;0;0;3.099.977.590.232.550;41;33;8;0;3;0;4;3;0;0;N;4;4;0;0;0;0;3,10E+15;3100;41;33;8;0;3;0;4;3;0;1;N;0,851338;0,309635;0,018096;0,247492;0,028636;0,0004;0,000257;0,061455;-0,24698;-6,963817;-5,037085;-3,975952;0;0,1375;0,0625;0,6875;0,0125;0,2;0,0875;0,7125;0,0625;0,025;0;0,2625;1,1625;0;1,575;0,125;0,5125;1,9875;0;0,075;0,525;0,625;0,275;0,4125;0,05;0;0;0;0,2375;1;0,851337829;0,309634742;0,018095862;0,247492204;0,028635919;0,0004;0,000257;0,061454866;-0,246979678;-6,963817007;-5,037085428;-3,975951897;0;0,1375;0,0625;0,6875;0,0125;0,2;0,0875;0,7125;0,0625;0,025;0;0,2625;1,1625;0;1,575;0,125;0,5125;1,9875;0;0,075;0,525;0,625;0,275;0,4125;0,05;0;0;0;0,2375;1;N;90;0.046004;67764093
PP18;1;N;20121019T094800000;7;4;0;0;1;1;4.582.679.402.856.990;34;17;17;2;2;2;4;2;0;0;N;7;4;0;0;1;1;4,58E+15;4583;34;17;17;2;2;2;4;2;0;1;N;0,908727;0,792147;0,052651;0,012429;0,028969;0,009263;0,000175;0,014025;0,008355;-24,383889;-11,080995;1,127036;0,022124;0,013274;0,017699;0,150442;0,035398;0,345133;0;0,610619;0,278761;0;0;0;0,119469;0,026549;0,00885;0,415929;0,00885;0,221239;0;0,119469;0,00885;0,09292;0,013274;0;0;0,070796;0;0,039823;0,017699;1;0,908726742;0,792146749;0,052651315;0,012428664;0,028968599;0,009263401;0,000175;0,014024709;0,008354918;-24,38388873;-11,08099539;1,127036263;0,022123894;0,013274336;0,017699115;0,150442478;0,03539823;0,345132743;0;0,610619469;0,278761062;0;0;0;0,119469027;0,026548673;0,008849558;0,415929204;0,008849558;0,221238938;0;0,119469027;0,008849558;0,092920354;0,013274336;0;0;0,07079646;0;0,039823009;0,017699115;1;N;90;0.047499;210597075
PP3;2;T;20120924T144000000;23;10;1;0;2;5;1.439.594.666.483.250;24;9;15;0;6;2;4;4;0;2;T;23;10;1;0;2;5;1,44E+15;1440;24;9;15;0;6;2;4;4;0;2;T;0,934642;0,189667;0,001743;0,002624;0,000211;0,888454;0,000591;0,000159;-0,000902;-2,457569;-9,033417;-3,442855;0,109244;0,012605;0,063025;0;0,890756;0;0,512605;0,693277;0,277311;0,004202;4,155462;2,768908;0;3,361345;0;0;0,021008;0;0;0;0,008403;0,008403;0,02521;0,172269;0;0,256303;0;0,02521;0,168067;2;0,934641824;0,189666997;0,001743239;0,002624321;0,000211;0,888453833;0,000591;0,000159;-0,000902;-2,457569329;-9,033417157;-3,442855306;0,109243697;0,012605042;0,06302521;0;0,890756303;0;0,512605042;0,693277311;0,277310924;0,004201681;4,155462185;2,768907563;0;3,361344538;0;0;0,021008403;0;0;0;0,008403361;0,008403361;0,025210084;0,172268908;0;0,256302521;0;0,025210084;0,168067227;2;T;90;0.031483;129490059
PP3;2;T;20120924T144100000;23;14;2;0;3;2;14.885.706.968.187.000;4;0;4;0;0;2;0;5;0;2;T;23;14;2;0;3;2;1,49E+16;14886;4;0;4;0;0;2;0;5;0;2;T;0,935077;0,191323;0,002997;0,000627;0,000274;0,930927;0,002149;0,000217;0,002134;-0,914807;-8,992668;-3,093637;0,316667;0,0125;0,025;0;0,9625;0;0,4375;0,6625;0,266667;0,0125;3,920833;2,279167;0;3,495833;0;0;0;0;0,004167;0,045833;0,0375;0,3625;0,008333;0,4125;0,05;0,795833;0;0;0,045833;2;0,935077139;0,191323256;0,00299675;0,000627;0,000274;0,930926818;0,002148585;0,000217;0,002134335;-0,914807021;-8,992668288;-3,093637214;0,316666667;0,0125;0,025;0;0,9625;0;0,4375;0,6625;0,266666667;0,0125;3,920833333;2,279166667;0;3,495833333;0;0;0;0;0,004166667;0,045833333;0,0375;0,3625;0,008333333;0,4125;0,05;0,795833333;0;0;0,045833333;2;T;90;0.046118;132434401
PP16;1;N;20121015T134300000;10;7;0;0;1;1;6.286.156.409.686.000;8;5;3;0;0;0;2;3;1;0;N;10;7;0;0;1;1;6,29E+15;6286;8;5;3;0;0;0;2;3;1;1;N;0,823221;0,252736;0,045055;0,182915;0,017244;0,003432;0,000364;0,213399;-0,263189;-5,188565;-3,59635;-3,91018;0,179487;0,57265;0,145299;0,692308;0,008547;0,136752;0,111111;0,888889;0,042735;0,017094;0,034188;0,34188;1,025641;0,008547;2,17094;1,282051;0,444444;2,059829;0;0;0,333333;0,42735;0,025641;0,136752;0,247863;0,358974;0;0;0,376068;1;0,823220716;0,252735926;0,04505487;0,182915222;0,017243674;0,003432171;0,000364;0,213399415;-0,263189336;-5,188564974;-3,596349668;-3,91018029;0,179487179;0,572649573;0,145299145;0,692307692;0,008547009;0,136752137;0,111111111;0,888888889;0,042735043;0,017094017;0,034188034;0,341880342;1,025641026;0,008547009;2,170940171;1,282051282;0,444444444;2,05982906;0;0;0,333333333;0,427350427;0,025641026;0,136752137;0,247863248;0,358974359;0;0;0,376068376;1;N;91;0.047619;68260293
PP25;1;N;20121107T140900000;51;17;0;0;18;8;397.495.200.909.487;34;16;18;0;0;4;4;6;5;0;N;51;17;0;0;18;8;3,97E+14;397;34;16;18;0;0;4;4;6;5;1;N;0,872066912;0,694077896;0,003151933;0,003028843;0,00254245;0,532400122;0,001188321;0,007629999;-0,007815748;-1,025712205;2,131513216;1,054994366;0,78313253;0;0;0,192771084;0,036144578;0,301204819;0,012048193;0,795180723;0,060240964;0,048192771;0,56626506;0,240963855;1,156626506;2,108433735;0;0,012048193;0,036144578;0,144578313;0;0,024096386;0,542168675;1,590361446;0,024096386;0;0;2,518072289;0,204819277;0,265060241;0;1;0,872066912;0,694077896;0,003151933;0,003028843;0,00254245;0,532400122;0,001188321;0,007629999;-0,007815748;-1,025712205;2,131513216;1,054994366;0,78313253;0;0;0,192771084;0,036144578;0,301204819;0,012048193;0,795180723;0,060240964;0,048192771;0,56626506;0,240963855;1,156626506;2,108433735;0;0,012048193;0,036144578;0,144578313;0;0,024096386;0,542168675;1,590361446;0,024096386;0;0;2,518072289;0,204819277;0,265060241;0;1;N;91;0.043623;144205661
PP3;3;I;20120924T154300000;40;11;1;0;22;3;24.656.663.887.458.600;15;4;11;0;3;1;1;5;1;3;I;40;11;1;0;22;3;2,47E+16;24657;15;4;11;0;3;1;1;5;1;3;I;0,888552;0,194632;0,005466;0,003009;0,00024;0,861654;0,001586;0,00015;0,002447;-0,898326;-7,816717;-3,580603;0,082251;0,025974;0,051948;0;0,857143;0;0,601732;0,787879;0,190476;0;4,112554;2,445887;0;3,489177;0;0;0;0;0;0,168831;0,471861;0,883117;0;0,645022;0,099567;0,151515;0;0;0,108225;3;0,888551771;0,194632337;0,005466043;0,003009394;0,00024;0,861654052;0,001586434;0,00015;0,002447264;-0,898326213;-7,816717483;-3,580603352;0,082251082;0,025974026;0,051948052;0;0,857142857;0;0,601731602;0,787878788;0,19047619;0;4,112554113;2,445887446;0;3,489177489;0;0;0;0;0;0,168831169;0,471861472;0,883116883;0;0,645021645;0,0995671;0,151515152;0;0;0,108225108;3;I;91;0.063834;137837243
PP18;1;N;20121019T095300000;1;0;0;0;1;0;6.769.172.770.730.550;120;46;74;26;13;7;7;5;0;0;N;1;0;0;0;1;0;6,77E+15;6769;120;46;74;26;13;7;7;5;0;1;N;0,917618;0,767098;0,021383;0,001739;0,143568;0,007087;0,000214;0,012422;-0,130544;-23,006544;-8,850417;1,076713;0,040724;0;0,027149;0,217195;0,072398;0,244344;0,013575;0,61991;0,298643;0,0181;0,162896;0,00905;0,004525;0,108597;0;0,280543;0,158371;0,19457;0;0,036199;0,004525;0,0181;0,022624;0,004525;0;0,072398;0;0,00905;0,022624;1;0,917618484;0,767097719;0,021383273;0,001739024;0,143568139;0,007087433;0,000214;0,012422294;-0,130544288;-23,00654381;-8,850416928;1,076713025;0,040723982;0;0,027149321;0,21719457;0,07239819;0,244343891;0,013574661;0,619909502;0,298642534;0,018099548;0,162895928;0,009049774;0,004524887;0,108597285;0;0,280542986;0,158371041;0,194570136;0;0,036199095;0,004524887;0,018099548;0,022624434;0,004524887;0;0,07239819;0;0,009049774;0,022624434;1;N;91;0.029545;206359091
PP24;1;R;20121105T132400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;R;0,940316203;0,937294221;0,006979729;0,011325663;0,089144919;0,013697221;0,0000372;0,000401;-0,086544224;-14,30214731;-4,811684481;-6,152494099;0,012711864;0,093220339;0,080508475;0,211864407;0;0,046610169;0;0,898305085;0,012711864;0,008474576;0;0,046610169;0,059322034;0;0;0,008474576;0;0;0;0,470338983;0,016949153;0;0;0;0,025423729;0,016949153;0;0;0,165254237;1;0,940316203;0,937294221;0,006979729;0,011325663;0,089144919;0,013697221;0,0000372;0,000401;-0,086544224;-14,30214731;-4,811684481;-6,152494099;0,012711864;0,093220339;0,080508475;0,211864407;0;0,046610169;0;0,898305085;0,012711864;0,008474576;0;0,046610169;0,059322034;0;0;0,008474576;0;0;0;0,470338983;0,016949153;0;0;0;0,025423729;0,016949153;0;0;0,165254237;1;R;91;0.015133;314118124
PP16;2;R;20121015T144000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;R;0,86927;0,510312;0,066114;0,292557;0,029972;0,009254;0,003869;0,002607;-0,239317;-11,198344;-0,685511;-5,587059;0,092308;0,507692;0,407692;0,061538;0,1;0,192308;0,069231;0,423077;0,053846;0,130769;0,038462;1,323077;0,361538;0;0,653846;0,092308;0,315385;0,461538;0,007692;0,176923;0,469231;0,484615;0,030769;0,023077;0,1;0,2;0;0;1,438462;2;0,869269617;0,510312419;0,066113685;0,292557476;0,029972185;0,009254199;0,003868957;0,002607014;-0,239317181;-11,1983438;-0,685511094;-5,587059185;0,092307692;0,507692308;0,407692308;0,061538462;0,1;0,192307692;0,069230769;0,423076923;0,053846154;0,130769231;0,038461538;1,323076923;0,361538462;0;0,653846154;0,092307692;0,315384615;0,461538462;0,007692308;0,176923077;0,469230769;0,484615385;0,030769231;0,023076923;0,1;0,2;0;0;1,438461538;2;R;92;0.116074;108484009
PP3;3;I;20120924T155900000;9;6;1;0;0;1;44.222.192.831.039.300;118;85;33;0;4;1;20;2;1;3;I;9;6;1;0;0;1;4,42E+16;44222;118;85;33;0;4;1;20;2;1;3;I;0,902814;0,510966;0,009699;0,039306;0,000871;0,559974;0,001726;0,000426;-0,029633;3,756143;-5,78867;-4,094159;0,080851;0,370213;0,446809;0;0,553191;0;0,404255;0,706383;0,208511;0,004255;2,502128;1,361702;0;2,021277;0;0;0;0;0,004255;0;0,004255;0,27234;0;0,8;0;0,229787;0;0,025532;1,323404;3;0,902813709;0,510966273;0,009699297;0,039306069;0,000871;0,559973598;0,001725994;0,000426;-0,029632661;3,756142896;-5,788669615;-4,094158811;0,080851064;0,370212766;0,446808511;0;0,553191489;0;0,404255319;0,706382979;0,208510638;0,004255319;2,50212766;1,361702128;0;2,021276596;0;0;0;0;0,004255319;0;0,004255319;0,272340426;0;0,8;0;0,229787234;0;0,025531915;1,323404255;3;I;92;0.080074;123751041
PP14;1;N;20121010T140800000;26;2;0;11;13;0;13.822.870.428.123.600;51;31;20;0;11;1;6;2;1;0;N;26;2;0;11;13;0;1,38E+16;13823;51;31;20;0;11;1;6;2;1;1;N;0,416227;0,178479;0,002586;0,015909;0,003944;0,000098;0,00007;0,004173;-0,013323;-2,843954;-0,261093;0,463584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0,4162271;0,1784791;0,002585704;0,01590865;0,003943574;0,0000985;0,0000703;0,004172721;-0,013322945;-2,8439535;-0,26109285;0,46358355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;2;0;0;0;0;1;0;0;0;0;0;0;0;1;N;94;0.021883;111390978
PP3;3;I;20120924T160500000;26;10;1;0;11;2;14.740.380.319.514.900;44;33;11;0;0;0;8;2;3;3;I;26;10;1;0;11;2;1,47E+16;14740;44;33;11;0;0;0;8;2;3;3;I;0,895698;0,45999;0,016194;0,032694;0,000488;0,495961;0,007256;0,000374;-0,019463;2,131282;-5,079983;-5,009467;0,043668;0,292576;0,310044;0,0131;0,628821;0,021834;0,323144;0,877729;0,021834;0;2,423581;1,358079;0,061135;2,117904;0,026201;0;0;0;0,135371;0,179039;0;0,358079;0;0,253275;0,091703;0,144105;0;0;0,816594;3;0,895698036;0,459989722;0,016194249;0,032693517;0,000488;0,495960885;0,007256444;0,000374;-0,019462788;2,131282467;-5,079982914;-5,009467427;0,043668122;0,292576419;0,310043668;0,013100437;0,628820961;0,021834061;0,323144105;0,877729258;0,021834061;0;2,423580786;1,358078603;0,061135371;2,11790393;0,026200873;0;0;0;0,135371179;0,179039301;0;0,358078603;0;0,253275109;0,091703057;0,144104803;0;0;0,816593886;3;I;94;0.047827;127763739
PP3;3;I;20120924T160700000;6;4;0;0;0;1;39.454.681.739.066.500;160;117;43;0;14;0;25;0;0;3;I;6;4;0;0;0;1;3,95E+16;39455;160;117;43;0;14;0;25;0;0;3;I;0,928417;0,70322;0,011747;0,086713;0,000645;0,343748;0,000519;0,000463;-0,074966;6,717104;-4,258695;-4,709476;0,021008;0,584034;0,651261;0;0,239496;0;0,214286;0,869748;0,105042;0;1,47479;0,840336;0;1,310924;0;0;0;0;0;0,012605;0;0;0;0,705882;0;0,037815;0;0;2,084034;3;0,928417282;0,703219772;0,011746878;0,086712838;0,000645;0,343747701;0,000519;0,000463;-0,074965962;6,717103786;-4,2586951;-4,709475911;0,021008403;0,584033613;0,651260504;0;0,239495798;0;0,214285714;0,869747899;0,105042017;0;1,474789916;0,840336134;0;1,31092437;0;0;0;0;0;0,012605042;0;0;0;0,705882353;0;0,037815126;0;0;2,084033613;3;I;94;0.032891;12466588
PP17;1;N;20121017T135000000;0;0;0;0;0;0;0;125;92;33;0;13;0;19;0;0;0;N;0;0;0;0;0;0;0;0;125;92;33;0;13;0;19;0;0;1;N;0,943712;0,906551;0,001519;0,023928;0,015928;0,015751;0,000283;0,001071;-0,029553;-25,900138;-2,125017;-0,549888;0,0125;0;0,0125;0;0,008333;0,945833;0;0,908333;0;0,008333;0;0;0;0;0;1,566667;0;0;0;0;0;0;0;0,066667;0;0,0125;0;0,045833;0,058333;1;0,943711915;0,906551109;0,00151896;0,02392842;0,015927947;0,015750956;0,000283;0,001070834;-0,029553475;-25,90013771;-2,125016924;-0,54988811;0,0125;0;0,0125;0;0,008333333;0,945833333;0;0,908333333;0;0,008333333;0;0;0;0;0;1,566666667;0;0;0;0;0;0;0;0,066666667;0;0,0125;0;0,045833333;0,058333333;1;N;94;0.029224;233128198
PP25;1;N;20121107T140200000;22;5;0;0;15;1;12.500.403.195.446.800;0;0;0;0;0;0;0;0;5;0;N;22;5;0;0;15;1;1,25E+16;12500;0;0;0;0;0;0;0;0;5;1;N;0,850929451;0,743699362;0,003664898;0,028510645;0,022981594;0,210657048;0,00243943;0,002263148;-0,038276044;-2,385295926;4,481922172;0,713094585;0,595744681;0;0,170212766;0,574468085;0;0,382978723;0;0,659574468;0,021276596;0,127659574;0;0,085106383;1,170212766;0,680851064;0,042553191;0,191489362;1,234042553;0;0;0,085106383;0,680851064;2,446808511;0;0,042553191;0;1,957446809;1,255319149;0;0;1;0,850929451;0,743699362;0,003664898;0,028510645;0,022981594;0,210657048;0,00243943;0,002263148;-0,038276044;-2,385295926;4,481922172;0,713094585;0,595744681;0;0,170212766;0,574468085;0;0,382978723;0;0,659574468;0,021276596;0,127659574;0;0,085106383;1,170212766;0,680851064;0,042553191;0,191489362;1,234042553;0;0;0,085106383;0,680851064;2,446808511;0;0,042553191;0;1,957446809;1,255319149;0;0;1;N;95;0.013794;135957293
PP3;3;I;20120924T160400000;18;2;0;0;14;1;14.266.311.552.630.700;0;0;0;0;0;0;0;0;1;3;I;18;2;0;0;14;1;1,43E+16;14266;0;0;0;0;0;0;0;0;1;3;I;0,861117;0,371074;0,024689;0,001778;0,001926;0,630484;0,001447;0,001638;0,021808;-6,537469;-9,528073;-3,57282;0,195833;0;0;0;0,958333;0;0,2375;0,841667;0,129167;0;2,5;0,891667;0;2,895833;0;0;0,0375;0,095833;0;0,170833;0,029167;1,5625;0,041667;0,091667;0,0375;0,533333;0;0,183333;0;3;0,861117091;0,371073792;0,024688901;0,001777969;0,00192574;0,630483687;0,001447092;0,00163842;0,021808389;-6,537468945;-9,528072626;-3,572819921;0,195833333;0;0;0;0,958333333;0;0,2375;0,841666667;0,129166667;0;2,5;0,891666667;0;2,895833333;0;0;0,0375;0,095833333;0;0,170833333;0,029166667;1,5625;0,041666667;0,091666667;0,0375;0,533333333;0;0,183333333;0;3;I;96;0.028685;11892209
PP3;3;I;20120924T160600000;17;9;0;0;0;4;13.328.154.241.374.300;135;79;56;0;31;2;19;2;1;3;I;17;9;0;0;0;4;1,33E+16;13328;135;79;56;0;31;2;19;2;1;3;I;0,918546;0,494083;0,009378;0,029437;0,001167;0,589509;0,001299;0,000389;-0,020346;3,731365;-6,499825;-4,227012;0,025424;0,338983;0,415254;0,004237;0,538136;0,004237;0,491525;0,741525;0,207627;0;2,588983;1,394068;0,042373;2,237288;0;0,042373;0,016949;0;0;0,080508;0;0,127119;0;0,427966;0,012712;0,055085;0;0;1,309322;3;0,918545528;0,494082559;0,009377781;0,029436501;0,001166617;0,589509162;0,00129945;0,000389;-0,020345643;3,731364724;-6,499824718;-4,227011553;0,025423729;0,338983051;0,415254237;0,004237288;0,538135593;0,004237288;0,491525424;0,741525424;0,207627119;0;2,588983051;1,394067797;0,042372881;2,237288136;0;0,042372881;0,016949153;0;0;0,080508475;0;0,127118644;0;0,427966102;0,012711864;0,055084746;0;0;1,309322034;3;I;96;0.022011;130218711
PP3;2;T;20120924T144700000;24;2;0;0;22;0;12.224.229.768.688.000;0;0;0;0;0;0;0;0;1;2;T;24;2;0;0;22;0;1,22E+16;12224;0;0;0;0;0;0;0;0;1;2;T;0,923131;0,067053;0,003514;0,002324;0,000092;0,939498;0,000848;0,000077;0,001186;-1,15669;-6,57547;-3,576536;0,033333;0,016667;0,008333;0;0,995833;0;0,5375;0,833333;0,145833;0,004167;4,85;2,3625;0;3,829167;0;0;0;0;0;0,245833;0,045833;0,3625;0;0,004167;0;0,066667;0;0;0,020833;2;0,923131397;0,067052913;0,003513661;0,002324352;0,0000917;0,93949832;0,000848;0,000077;0,001186124;-1,156689961;-6,575470113;-3,576536228;0,033333333;0,016666667;0,008333333;0;0,995833333;0;0,5375;0,833333333;0,145833333;0,004166667;4,85;2,3625;0;3,829166667;0;0;0;0;0;0,245833333;0,045833333;0,3625;0;0,004166667;0;0,066666667;0;0;0,020833333;2;T;96;0.025233;125897485
